ID,RAobj,DECobj,Depth,R25(arcsec),R25slope(arcsec/mag),petroMag,petroMag_err,b/a,theta,petroflux,petroflux_err,petroSMA,petroSMAErr,petroSMA50,petroSMA50Err,petroSMA90,petroSMA90Err
WJ020919,32.33047468647139,-9.867239179648918,28.788857175274195,19.740930327197198,4.074701886950499,16.801166770130546,0.002719647117838501,0.4377881578957713,-41.18809001194205,190.34141430348075,0.47678384173537386,23.567215136469304,-0.06458436158800665,11.928445517451786,0.02441832622509427,21.50187079990326,0.09250954242059511
KUG0208_103,32.84003471265304,-10.121219126119112,27.60239974818461,34.800607716004954,10.725111558094504,15.122337201362441,0.0009712159019922435,0.415595391593504,-30.448406647461226,893.43943875719,0.7992020405926424,34.73195334392345,-0.08702205068751487,15.78587392048367,0.014382900588278232,36.47249969948929,0.08237515058444433
KUG0206_105,32.27507473574106,-10.320229185472732,28.148250259376333,21.804711058834496,4.0542019556623785,15.412481573871815,0.0006482108526958557,0.49994651391581535,-41.688435648439885,683.9232541068799,0.4083187737318802,17.155093695714232,-0.02878888782626089,8.418023888719482,0.004228095914510065,18.27939503584996,0.02993235525327176
KUG0205_104,32.072784727448344,-10.239139206744493,28.224980425969047,25.326516770946565,5.468600106677741,14.711713775611068,0.0003977359435050598,0.6536819984653751,65.57470542676933,1304.110794649847,0.4777327449080872,17.600056671450478,-0.027375857692937215,7.7958081641305474,0.003452784946334797,20.58431641689323,0.023425409187951628
HCG16D,32.42886472056381,-10.184089169307768,28.084019446003282,60.73677722926803,18.377149671294106,12.822337694209304,0.00010835066658908927,0.43959377524320914,0.7400629991139563,7431.302195042951,0.7416042155812961,23.8698424567476,-0.015084384242242132,10.898176774662797,0.0011048924717753563,30.626970656304167,0.00957727074959273
HCG16A,32.35248303419155,-10.135883611109056,29.050043178134256,51.01061029260699,8.079158671382874,12.011543863375358,7.958381509622551e-05,0.8209874722581914,-79.28709282576388,15681.3141265769,1.149430956107187,25.821500763375475,-0.0072625666453187175,8.675306671871153,0.0014579640495438447,27.376908487598776,0.005199968383935506
WJ021022,32.59500474312774,-10.396059151851388,28.305469822897393,7.070380914734857,2.761178617004145,18.3378925019287,0.007807138098508448,0.8670003249272779,36.745375380197636,46.221389733941514,0.3323613702632772,11.136595750159582,-0.17417540687046912,5.296627304723175,0.033887479491123744,11.36798422854162,0.2069143206225093
WJ020836,32.15290469454505,-9.9377091983183,28.091299343210093,9.909592244321086,2.0861908542879553,16.903250601106222,0.0011280919600844801,0.5446629786187832,-66.61868686042261,173.26057827085293,0.18001966268636904,7.302364687809969,-0.027625118313478653,3.465580360214799,0.0033843324767921412,8.127777972421333,0.026179301625780308
HCG16C,32.41086270293287,-10.146144166499194,29.278343577394644,6.92560345458934,nan,12.979477412803336,0.00015900197028316136,0.7134099358325364,-10.770605485564282,6429.971306093811,0.9416450350026455,27.052276610266972,-0.018361297505435244,11.494063535894115,0.0025561518602666925,33.17737856391667,0.015638796289764025
WJ020825,32.10720469400852,-9.931729203124378,27.39770345424047,4.699343732661312,1.0848726988772412,19.53651317525988,0.009264007569170184,0.5341182707223399,-19.147629402537888,15.324796984174506,0.13075831370016405,5.575334424031533,-0.08666443863090276,2.824467039020169,0.016962269143601612,6.161400340152566,0.15995532772409726
HCG16B,32.33688696548208,-10.13305361110905,29.0218618709358,53.37929422433584,6.559087687798329,12.445200375607651,0.00010739546676167514,0.4930310163200165,-4.664340696836224,10517.677492750501,1.040354810526316,29.500969526966614,-0.014047654567397108,11.677731899147172,0.0016203779625359733,33.45012877941846,0.009170052745420614
KUG0206_099A,32.27145466855623,-9.700399185853305,27.909060239613705,9.591600578895225,2.428372754032918,16.46176144358913,0.0006838915226732717,0.6911595683906708,-34.77325467965309,260.19288859570435,0.16389221432485424,5.138420678713963,-0.01586013137803868,2.391680072380039,0.0015359386964244098,6.4643475563761745,0.013171837110156948
KUG0205_105,32.00511474027665,-10.355639213862531,27.574656890124963,29.246821109262484,5.125595453534545,14.335471140043847,0.0004975021504579049,0.8624684615600233,-65.40565381925087,1844.2149742212903,0.8450495724107808,26.597567569511487,-0.020731296823219208,13.756113075061826,0.005333156789337809,26.370012477255035,0.030097137446131766
PGC14584000NED001,32.24141474324542,-10.388499189011558,27.643646945608136,8.993099242999188,1.480099731521666,17.106847544369828,0.0015120047645391967,0.4542664169689571,83.02311796182231,143.6352326780606,0.20002755292967733,9.156573393474485,-0.01897290113422234,5.3914122256606865,0.003182894806769002,8.946006320577666,0.031496715812936504
NGC0848,32.573514735086036,-10.321449154108967,27.047810434851403,56.78851490347858,16.57269105453903,12.800113791679745,0.00015929215468846926,0.6849365641653535,62.376859392379764,7584.980757061968,1.112819046438758,38.44791789951065,-0.023541103268334286,17.155687547395058,0.003240620632381368,45.50163083006552,0.020667070809903487
