ID,RAobj,DECobj,Depth,R25(arcsec),R25slope(arcsec/mag),petroMag,petroMag_err,b/a,theta,petroflux,petroflux_err,petroSMA,petroSMAErr,petroSMA50,petroSMA50Err,petroSMA90,petroSMA90Err
2MFGC17840,356.72232383245927,-2.0628128396931147,26.483029530366945,24.73918602651064,4.2571354403887005,15.379329605304566,0.001316155595345424,0.21375777112292682,41.99395059631157,705.1283205258836,0.854773544834869,15.17547014114929,-0.04011373000604803,7.562243951436226,0.007400733890205751,16.255368848649958,0.05717348998255835
WJ234808,357.0357938845192,-2.6094128102479814,26.739957260704564,16.55578131251758,3.18133975286576,16.706896381608818,0.003894091168096814,0.26568895189348485,65.83548462076558,207.60673927440092,0.7446003608454039,12.999436667515651,-0.12053615095166287,6.157483672929066,0.020695962705930146,14.790763933535674,0.1611257993371764
LEDA1099340,356.82202678442826,-2.1860808330117867,27.755773576566398,15.67263997720146,4.655610741263325,16.044466231415818,0.002897940497761733,0.5730300628919972,-74.76652417668141,382.13208807700795,1.0199494579618542,12.12519155428163,-0.10464572245555225,5.844662019417188,0.0151423245740103,14.884768290638386,0.14174899397813093
WJ234731,356.8793138796335,-2.5612328249571585,26.94060927867855,9.145219110101113,2.3536614109047864,16.97461503522049,0.0038929879387153226,0.7265432039485831,-10.195873273107992,162.23852374911326,0.5817182971170956,7.3097102446974835,-0.06382878328052531,3.7879795796070934,0.01146414680698661,8.140724021779011,0.08431139693494812
WJ234920,357.33603386459663,-2.3915327819667653,26.730162112568358,19.014912568514987,2.742083721330668,16.365258083728428,0.003586201583609831,0.3168750059270696,-42.095484929657665,284.3785048308167,0.9393061039132073,17.080801651367377,-0.08680023480344702,8.454567661813664,0.02382277440903957,16.936990628563635,0.12695678133769914
WJ234714,356.809693823874,-1.9698128314946965,26.113577274298887,18.5772070973404,7.266108360952716,14.94321849827605,0.0004939906167756463,0.7685008394397334,23.784988359508283,1053.6893746983078,0.4794098804258971,4.291550091530022,-0.0023122767474275455,2.952806304609364,0.00046986941773288917,6.117789329962851,0.005562927523423708
WJ234705,356.77088388052607,-2.573272835137293,26.86215489856726,17.076050667467545,2.654146500847186,17.262591267283973,0.006958325344768434,0.21027989400934174,-78.3693304490875,124.44100019276783,0.7975242621319489,16.63123923755263,-0.184572965430682,9.200499249814069,0.05103380352936329,20.976874229982105,0.673720073600442
NSA152667,356.9746238528902,-2.2750528160004917,26.28824510040559,19.187230080910044,3.5538340211064097,16.709829645946257,0.006402245814322708,0.3004775939487296,-14.180298076758847,207.04661833473145,1.2208889597621024,21.12999923125863,-0.21212495650775198,10.923527109049234,0.03438058340766675,21.065788098449623,0.24451790673451368
WJ234659,356.7476238394217,-2.1364428373197826,32.156639174557796,14.966559478395505,3.2541301950124,15.577836159628095,0.0015071383420789237,0.537927737154242,-68.84988037788689,587.3074854872716,0.8152566213493954,8.178044748997406,-0.03522411979729243,3.7444056162597956,0.005085363025345935,9.693684176262943,0.042435356642060156
MCG_01_60_040,357.0157438659664,-2.41300281213388,27.086500158301877,40.415621905699076,9.60736265768074,13.701139496898856,0.0010275501460863359,0.7970338253311673,85.48359792118823,3307.837765653389,3.130566305545858,33.59396205941936,-0.07994094565117456,14.351149036098793,0.017729235444729704,37.43499345545979,0.09216704963877041
WJ234646,356.69467381376455,-1.8642128422862965,26.57017477606348,18.554406914592242,2.8419672066047985,16.544977422159423,0.004742011767896724,0.29683387480304857,-70.60912342596198,240.9955543093827,1.0525611557739942,16.05241161770778,-0.13210721277299506,7.522456706611568,0.027502580175730734,16.82569963278129,0.17312482652531075
2MASXJ23464481_0210169,356.6868538426465,-2.1719828430195793,26.88468151920341,20.38555260784831,2.8535385476803885,13.983916974034958,0.0006393842121667218,0.9120574092027394,-14.311860343701774,2549.3719928683136,1.5013114567208663,13.102828846021668,-0.02843391182869387,4.591714296295605,0.0030605030339452125,13.586030634645882,0.018779615619041762
WJ234750,356.9625238754559,-2.5149328171380314,27.06651667678115,13.835469306568216,4.226878743874044,17.078601662032433,0.00869025377615992,0.5905324949492251,-19.07802955269627,147.42099401418753,1.1799605137073235,15.68774370832586,-0.2102487480852002,7.053020256406375,0.04856305967127562,15.258893863964477,0.26901094944011217
WJ234446,356.1942338282327,-2.027762889105379,26.776593016187757,13.517441805387575,2.19793217153952,15.89475408104531,0.0025188305766730918,0.8681317869332428,-58.79640801277712,438.63003610823137,1.0175904072783137,11.337737606491977,-0.07231712587383737,5.411822136258458,0.010989176406963347,11.95972750270015,0.08083627710562977
