ID,RAobj,DECobj,Depth,R25(arcsec),R25slope(arcsec/mag),petroMag,petroMag_err,b/a,theta,petroflux,petroflux_err,petroSMA,petroSMAErr,petroSMA50,petroSMA50Err,petroSMA90,petroSMA90Err
GALEXASCJ234617,356.5705338152627,-1.8823328539206465,27.86242935635963,5.898892125469879,3.8390562105946193,18.932936418450087,0.008605539035821317,0.5374859351298406,-20.14278853022225,26.719321929474226,0.21177719492737157,11.99013741884747,-0.7026271341898661,5.305892746902883,0.042667402985512845,14.879510734465,0.3325132835179319
WJ234759,356.9996638812374,-2.575442813646123,28.2510220690931,14.336666506565036,1.9363667930165451,15.359214622726858,0.0005142985752071286,0.9600402121639979,87.17803115243117,718.3137022137884,0.3402554985099781,11.778400698064058,-0.010661387463238994,5.072338470194106,0.0034963588587044693,11.69318666570378,0.01287418851255461
MCG_01_60_041,357.04708357829287,-2.432470833332833,29.475501208422394,35.46709882740549,7.127975121720978,13.79353442949157,0.00014507304641449409,0.5912550125272034,-50.24444438585382,3037.9892180712345,0.40592765434967026,9.989914525891791,-0.01314678036848037,4.491516546146842,0.0008554613420792447,14.689327216487884,0.005620371931626251
WJ234603,356.5138938549551,-2.3067428592244976,27.708168057419815,10.720514568742972,2.456149076479788,16.91025362111767,0.0023837789892001823,0.9633787087391951,-32.46725955848592,172.1466404339875,0.3779551079991425,12.181671583075888,-0.06093698914794548,6.238254693222584,0.011728970321514555,12.849687767786792,0.0739324809367777
NSA152646,356.84899384268937,-2.169202827804816,28.180719308667193,10.413778686118013,2.4832342726783434,17.247015169521976,0.002103648509260513,0.747076129614999,43.72443091877979,126.23911236618545,0.2445923046276753,11.008297356238087,-0.04765221790405877,5.213051399916147,0.009723456317672541,11.206173938114103,0.05516778728942388
UM177,356.58208384087385,-2.1551928528387774,28.4882246425052,9.878518058432443,2.009082615289227,16.74180453922554,0.0013211048254153715,0.889694341142296,-50.78768707497191,201.0380135285009,0.24461953889028645,8.620201617412453,-0.021722850047935043,4.6393446325329615,0.0038182799473875126,8.989505773575804,0.028307950936675052
WJ234840,357.1692038615025,-2.362332797690865,29.6380299763325,20.050121787855495,3.6129951616755456,15.534678555730029,0.0006733250890644247,0.7136913042457205,60.65019327138764,611.1229278597189,0.378991138019685,18.49800316606594,-0.020878154325013443,9.71096478834571,0.00426240891940002,18.016541713180477,0.02534898138763577
WJ234737,356.9055138651055,-2.4062828224958572,28.806282467083907,11.39587013106666,2.7381344182580376,17.63388105026637,0.0026525916855316503,0.5108973438066695,-45.061143402302896,88.39904635596855,0.21597011718422515,12.62143679798613,-0.05438246023555671,6.356956659525495,0.01126027041068645,12.42772921931489,0.06965969715673583
WJ234528,356.3682038446099,-2.1993928728542684,27.988003014227388,23.179572133265964,4.5155683067514145,16.114774882799818,0.0013295023828452355,0.37203867846926214,-75.80296596781652,358.1706927319345,0.4385860832176234,22.574155356652458,-0.05483052102652845,10.279391894827308,0.01470425904438796,22.398975906090087,0.06373771618052337
GALEXASCJ234535,356.39863384504497,-2.2034128700090254,28.36014936099283,16.6464415441907,4.368129715052528,17.387208450862552,0.003382542905712424,0.28443495355697107,23.348861384904126,110.94726982850696,0.3456492459420018,19.673582951681592,-0.14693935897795318,9.59746804991563,0.022740526381037095,20.40040464485512,0.15775857222440334
WJ234731,356.8793138796335,-2.5612328249571585,28.35804590578331,7.595585798889951,1.7180757377492337,17.602080739412145,0.0017250629789655793,0.7265572367096748,-10.190254177073282,91.02647064688927,0.1446266541823818,6.929431178205681,-0.025593022068316706,3.6869576192985503,0.0042191093622805246,7.410465078252428,0.03576777872673565
NSA152613,356.7035138648579,-2.408112841457312,28.50514060691568,9.84466691500339,2.0468164095406065,17.43933575572393,0.0025531195030154426,0.808842415549407,-80.17243850236608,105.74642590929726,0.24866377411016594,10.94296472865652,-0.038381413471824194,5.378116175109582,0.011051414684821136,10.428642925901018,0.053161377042316056
HCG97A,356.8458264182419,-2.3005608333328644,27.400591470070868,64.64849016761922,41.602324500930905,12.926134848543938,0.00047941171743880716,0.67289088090689,55.720153065473504,6753.7667957386475,2.9821561853945453,134.43778651255172,-0.10318024265322241,43.7964623069513,0.03955513217195047,131.76928689800897,0.13591553020702365
WJ234741,356.9245738737798,-2.4980028207048637,28.049269623556867,8.116026292691663,1.9310777783589999,17.755980918650895,0.0026065492414223167,0.8518647605244336,-39.518348781718544,78.99646045036407,0.1896484276379223,8.88992255668529,-0.043730825203684875,4.306097716119439,0.008486365697144825,8.760141364809979,0.05012711673328896
WJ234701,356.75623385884995,-2.3430228365119343,28.9841589452861,13.177812577423232,4.144629609038895,16.92622695040696,0.0026178710993826734,0.6446788734833575,60.886785955856794,169.63256139541429,0.4090092768806944,19.187552005172535,-0.07820565198367618,9.99663037616231,0.012034255493902779,19.156536039579816,0.11034757636288614
LEDA1092309,356.75409386691916,-2.4289228367127076,28.275459885673406,12.989168144012705,1.9135496669622514,16.677612086178996,0.0013658774237422162,0.6534082877565844,79.4120033070704,213.28247192243956,0.26831352956834525,12.37521450584113,-0.02316762187812784,6.180997432615861,0.006173598443038319,11.493729625971016,0.027108477030653933
WJ234718,356.82794382630766,-1.9953728297814013,26.33879111716073,13.196265090670032,5.343763563741796,15.693924144184633,0.0003957192939283515,0.9420936191322333,21.632618274128916,527.7525523246713,0.1923504682441056,5.163017819943361,-0.01789590374263469,2.4087786116386667,0.0010609355204467767,7.434272706185192,0.009364437611673824
HCG97B,356.9077438566763,-2.3166728222863364,28.48584164845477,39.08776531009548,8.277586290820459,15.146777144450791,0.0005330979784734392,0.22656635866092956,50.14983934564685,873.5527640387243,0.4289156155593717,33.89410385276406,-0.03695696573177388,17.168295767536257,0.0074988306077533005,36.350930578496225,0.055332778879421216
WJ234606,356.5282738462676,-2.213792857878228,28.69767101594939,13.8600526163226,4.356411723193728,17.240017940172002,0.0022870642423002416,0.46307899923174545,-47.31832881581529,127.05531110392685,0.2676374404267541,15.854952054037893,-0.04938644125019725,9.452429046696562,0.01154589513821509,15.857861631024932,0.08559836150434164
HCG97C,356.8491664195496,-2.3512136111106523,28.998423243894287,29.56455786069783,6.029286138811198,14.441290171960482,0.0002930839109426969,0.5798166267650866,-50.71084447595796,1672.9537363953034,0.4515975627783005,18.962785184597458,-0.029105599898275884,8.158226661002605,0.002617649803892663,23.12858397511174,0.019942245742548197
HCG97D,356.8289064185723,-2.3134636111106412,26.79332560634047,40.564850616726154,18.2843163541751,13.25945571968674,0.0005995450572233484,0.8716028791937844,31.862604499086743,4968.413259337034,2.7435647801226746,123.61142883145905,-0.04771558158546483,66.81234136949624,0.04088688233249414,96.5305290943254,0.03698865663574077
WJ234720,356.83457386193265,-2.3741128291588947,28.79739472394317,12.448379414504128,3.8229675778303194,17.352625176973376,0.002842718369477397,0.4918872496305658,88.10472481632748,114.53808802904626,0.2998882467196745,17.168179473788935,-0.20832730992088758,7.522223731535101,0.018040639692125278,18.81104155926193,0.12024158299371845
WJ234732,356.8849938621016,-2.374812824423641,28.98696959084732,4.828736015442314,1.7166683273733758,18.8648705496731,0.00630534442427495,0.9394389217841671,-81.30097815025242,28.448002675223048,0.1652099785048026,7.400810823254674,-0.1233732646784504,3.552831088865684,0.02152241899797805,9.144603624339494,0.190850707555268
2MFGC17840,356.72232383245927,-2.0628128396931147,28.658637214970017,19.215589744561868,4.005834335829891,16.85530350805422,0.0012539451804486521,0.21375777112292682,41.99395059631157,181.083381911411,0.20913794070055977,17.07799768074664,-0.04503559216842293,8.602296908039705,0.007283407549829519,17.78926944330395,0.05613909284777148
WJ234808,357.0357938845192,-2.6094128102479814,28.005608305332974,13.707036980861725,3.077047938897269,17.62868397865362,0.002283792130979412,0.26568895189348485,65.83548462076558,88.82319862053063,0.18683518258763337,13.454029152811952,-0.07025335276730021,6.3979875896772676,0.013590268658163557,14.636261889333817,0.08744054107043803
LEDA1099340,356.82202678442826,-2.1860808330117867,29.73292098194475,11.284751115276462,3.6170993757594503,17.295044251290008,0.0022226733148659984,0.5730300628919972,-74.76652417668141,120.7764609308744,0.24724847122032972,12.487502674293104,-0.08794197111657882,5.960383323254922,0.011160667556085834,15.252301375697495,0.11724425902803591
WJ234731,356.8793138796335,-2.5612328249571585,28.154569552865123,7.601132576590471,1.695094178502459,17.600641141159723,0.0017175782244042343,0.7265432039485831,-10.195873273107992,91.14724442337433,0.14419020158852802,6.91040375409018,-0.025081902579933223,3.689913595999661,0.004211660533763543,7.437290848591635,0.03610069835738667
WJ234920,357.33603386459663,-2.3915327819667653,28.417180631063474,16.71858553419114,3.7215627156942177,17.26453252509469,0.0019249885255932526,0.3168750059270696,-42.095484929657665,124.21870288882465,0.22023727004510618,17.556258720355668,-0.047610994155798114,8.76681982193624,0.011823315879426985,16.761779891860943,0.05733639478983691
WJ234714,356.809693823874,-1.9698128314946965,27.7827399171349,9.777672144413225,3.821842476781271,15.657565747740396,0.0003721975839121565,0.7685008394397334,23.784988359508283,545.7248132297457,0.18707809141380974,5.26066465055846,-0.018961891361319337,3.093785492757557,0.0004345920905858257,6.296165910510402,0.005029711288603703
WJ234705,356.77088388052607,-2.573272835137293,28.170311554467624,15.208582432861775,4.033617224866105,17.996431973693085,0.0037065940387434313,0.21027989400934174,-78.3693304490875,63.303425376796646,0.21611151779353727,16.718596757712827,-0.09192736688626953,8.879540702793904,0.019465722346566055,16.099270254154767,0.10702752387683977
