ID,RAobj,DECobj,Depth,R25(arcsec),R25slope(arcsec/mag),petroMag,petroMag_err,b/a,theta,petroflux,petroflux_err,petroSMA,petroSMAErr,petroSMA50,petroSMA50Err,petroSMA90,petroSMA90Err
HCG97D,356.8289064185723,-2.313463611110644,25.585681978366612,60.42806048603766,9.850972616442101,12.419557802671012,0.00047836656123621986,0.8716028791937844,31.862604499086743,10769.037243727658,4.744750420526314,123.31046818877365,-0.03795646146811431,66.86506901698004,0.03341484259875137,96.85450568536218,0.03101638112492993
WJ234720,356.83457386193265,-2.374112829158884,27.60653168552752,14.277168086472193,3.9389760669981912,17.03562164809198,0.004407071995461864,0.4918872496305659,88.10472481632748,153.37385754486718,0.6225541982110829,19.32931888591426,-0.1701284958702487,7.963416076029288,0.03533518474230341,19.277149032673275,0.1370886848671851
WJ234732,356.8849938621016,-2.374812824423641,27.484358822726904,6.296062558413838,1.202428332978017,18.128139190747913,0.006124112474350777,0.9394389217841671,-81.30097815025242,56.07177750750088,0.31627376022632014,7.324485168351665,-0.10996881949717585,3.496379192445392,0.021482110201455976,8.985399002877735,0.19198421596514578
2MFGC17840,356.72232383245927,-2.0628128396931147,27.261241418740234,22.13951285761114,4.354968351820704,16.032145384922156,0.0010443285687778798,0.2137577711229268,41.99395059631157,386.4931899705467,0.3717531737041544,15.976993013389809,-0.03474699706321865,7.963851920458947,0.006923480076637189,16.878910045918023,0.04829616111001703
WJ234808,357.0357938845192,-2.6094128102479814,28.205352642586018,15.175661705417573,2.6794915079382973,17.10063304292541,0.0023579429624383114,0.26568895189348485,65.83548462076558,144.45972468306783,0.31372978968505316,12.972246707644533,-0.06507744509494966,6.100708225075367,0.012439457215100333,14.166456876636982,0.0898964628965487
LEDA1099340,356.82202678442826,-2.186080833011768,28.523068131238006,13.858057621677238,2.464419229207313,16.549100467762752,0.002000196864070788,0.5730300628919972,-74.76652417668141,240.08211751536527,0.44229113524006064,12.299629689524155,-0.07600796134815085,5.875239691782312,0.010347062472068558,15.038331172715354,0.09452057843463083
WJ234731,356.8793138796335,-2.5612328249571585,27.54745130653903,8.22981246443792,1.9173707036300767,17.220466647482812,0.002129187131392417,0.7265432039485831,-10.195873273107992,129.36397179064306,0.2536897109955074,6.912172451643648,-0.03134416745072412,3.6534055461728214,0.005147250354542431,7.535416180415309,0.04218784853835842
WJ234920,357.33603386459663,-2.3915327819667653,27.5031827576416,18.01532556839889,2.894616255908834,16.732143171758707,0.002174557413218897,0.3168750059270696,-42.095484929657665,202.83492289033106,0.4062461795948969,17.185690414443272,-0.05449671551502441,8.53356807821989,0.013833343161696769,16.798968996373215,0.07169817110901988
WJ234714,356.809693823874,-1.9698128314946965,27.111935550507205,11.970084841172245,6.683433396674097,15.235810538074507,0.00033840302198922796,0.7685008394397334,23.784988359508283,804.7774238579357,0.25083359205369826,4.332942079084507,-0.0018089509531935939,2.972399653289726,0.0003294046664712033,6.0791531788044235,0.00393425956092599
WJ234705,356.77088388052607,-2.5732728351372827,27.49542152276077,16.087667877599795,2.9580877335984863,17.560512576571725,0.003943314437908573,0.21027989400934174,-78.3693304490875,94.57905477894435,0.34350420534851794,16.304823835452183,-0.08010239107748182,8.739825279573385,0.022212264496024953,16.63090877266227,0.1621777192214613
NSA152667,356.9746238528902,-2.2750528160005024,27.38860612134171,15.631884597747712,14.250675195481529,17.156320044135512,0.0038519803191386427,0.3004775939487295,-14.180298076758847,137.2372422244397,0.48689097202866977,20.048644392768992,-0.13288348564414235,10.771890514810481,0.02061037898123585,20.85474251571523,0.17133710924891446
WJ234659,356.7476238394217,-2.136442837319756,33.3589850079003,13.478876819522759,3.145872479355935,16.12045412360457,0.0010285775129546353,0.537927737154242,-68.84988037788689,356.3020741751724,0.3375445156103262,8.14993446575095,-0.02536011333889719,3.721176424135101,0.003482315528270516,9.681279346468061,0.02915590811842524
MCG_01_60_040,357.0157438659664,-2.41300281213388,27.792906484831637,36.510515970915506,10.77113327476243,14.131650095555258,0.0006745530982390357,0.7970338253311673,85.48359792118823,2225.0509588078044,1.3823938185223377,34.85147868034172,-0.0538864837343506,15.542840978460303,0.011688749443572018,38.51702998812159,0.07040175712251279
WJ234646,356.69467381376455,-1.8642128422862965,27.91926956568453,17.624432143087482,2.8603173846846586,16.857856990903947,0.002557461608948791,0.29683387480304857,-70.60912342596198,180.65800234364823,0.42554158488818844,16.28466575461723,-0.07507809317944689,7.711111921839915,0.017955413180555078,17.040942654917256,0.09481836509808375
2MASXJ23464481_0210169,356.6868538426465,-2.1719828430195793,28.612640205556424,18.267373059695053,3.148607393681878,14.62681981720175,0.0005105656633577403,0.9120574092027391,-14.311860343701774,1410.1719543087393,0.6631310406200505,12.95649880624481,-0.024409947714209648,4.564929247301746,0.0023821844418325964,13.485963952726815,0.014612894781396976
WJ234750,356.9625238754559,-2.5149328171380314,27.83233494149121,12.291480261813321,4.289487638061786,17.394455409070673,0.00479536412700913,0.5905324949492252,-19.07802955269627,110.20919656901415,0.4867602511341888,15.297639361353081,-0.10753419605449588,6.91271254569883,0.02652009010606947,14.922868632948159,0.1414160559452844
WJ234446,356.1942338282327,-2.027762889105395,27.45906476076385,12.68912611859857,2.869794925640596,16.21940665001302,0.0014836787588847493,0.8681317869332428,-58.79640801277712,325.26500469531175,0.44448069094508,11.388974071406281,-0.03705731401541979,5.508042845479872,0.006510740597460192,11.850994631667998,0.04547165196627971
